epoch,loss,accuracy,val_loss,val_accuracy,sparse_categorical_crossentropy
1,7.4185028076171875,0.1175,7.288711309432983,0.10069445,2.382282
2,7.235183620452881,0.11,7.098125881618923,0.18055555,2.3277245
3,7.019616374969482,0.15125,6.915542920430501,0.15277778,2.2289798
4,6.924355716705322,0.16625,6.829808659023708,0.19270833,2.2430978
5,6.731162261962891,0.20875,6.6849012904697,0.1875,2.1469004
6,6.671779384613037,0.22,6.662899123297797,0.16493055,2.1774943
7,6.5079042434692385,0.2175,6.524206320444743,0.21875,2.0965488
8,6.422467517852783,0.23375,6.333472384346856,0.24652778,2.0892236
9,6.225814228057861,0.305,6.255826817618476,0.25694445,1.966718
10,6.3308830833435055,0.21375,6.272853559917873,0.21180555,2.1421292
11,6.219340934753418,0.2375,6.169935782750447,0.2204861,2.0969934
12,6.126923007965088,0.2425,6.054737567901611,0.27256945,2.0687063
13,6.033241844177246,0.25375,5.994904412163629,0.2621528,2.036938
14,5.868178081512451,0.31125,5.877859274546306,0.28819445,1.9321713
15,5.894304866790772,0.275,5.883427460988362,0.24131945,2.0170457
16,5.794604091644287,0.2725,5.87492831548055,0.2204861,1.9745151
17,5.7089368438720705,0.2975,5.6831793785095215,0.30555555,1.944592
18,5.664997386932373,0.275,5.650879197650486,0.22395833,1.9546245
19,5.60273344039917,0.2825,5.58593683772617,0.28125,1.944893
20,5.576432762145996,0.2875,5.569139003753662,0.2951389,1.9696242
21,5.490907135009766,0.29625,5.606291982862684,0.26041666,1.9339967
22,5.47498477935791,0.285,5.42568039894104,0.29166666,1.9667543
23,5.427625789642334,0.28375,5.495811382929484,0.24652778,1.9669627
24,5.353608322143555,0.295,5.417678038279216,0.25520834,1.9392879
25,5.294329051971435,0.29375,5.375339508056641,0.27604166,1.9249122
26,5.206534690856934,0.29125,5.244193341996935,0.2777778,1.880896
27,5.120890827178955,0.35125,5.172037124633789,0.30555555,1.8379041
28,5.164183406829834,0.29125,5.142628351847331,0.28819445,1.9229697
29,5.140428199768066,0.3175,5.174336883756849,0.2777778,1.9401387
30,4.995607719421387,0.34625,5.065078126059638,0.2690972,1.8350714
31,5.0145302009582515,0.31875,5.046768294440375,0.2847222,1.8929985
32,5.037345447540283,0.2925,5.039555470148723,0.2638889,1.953876
33,4.970833339691162,0.2775,4.983607292175293,0.28993055,1.9246386
34,4.883670482635498,0.30875,4.924066808488634,0.2847222,1.8738108
35,4.8742579650878906,0.2975,4.989478058285183,0.24305555,1.8998628
36,4.865634593963623,0.29625,4.829828845130073,0.28993055,1.9260132
37,4.682010326385498,0.365,4.813904762268066,0.28993055,1.7760507
38,4.6707600975036625,0.37375,4.820661809709337,0.30555555,1.797658
39,4.663523483276367,0.34625,4.722374439239502,0.2934028,1.822742
40,4.7311287689208985,0.305,4.822114997439915,0.25694445,1.9220374
41,4.660011463165283,0.315,4.739654938379924,0.26041666,1.8816682
42,4.640728759765625,0.31,4.7122823927137585,0.2673611,1.8923323
43,4.5933136558532714,0.31,4.605861133999294,0.2986111,1.8740988
44,4.577326641082764,0.315,4.602128638161553,0.2986111,1.8867145
45,4.529430675506592,0.31625,4.538921488655938,0.2934028,1.8668491
46,4.43377758026123,0.35375,4.641342613432142,0.2690972,1.7983665
47,4.470037784576416,0.34375,4.561122046576606,0.2847222,1.861412
48,4.410830993652343,0.32125,4.540830135345459,0.2690972,1.8284826
49,4.404545421600342,0.34375,4.3965588675604925,0.30729166,1.8477741
50,4.232243499755859,0.3925,4.473787758085463,0.2777778,1.7005832
51,4.276282110214233,0.37,4.445159673690796,0.26041666,1.7687945
52,4.305203990936279,0.33625,4.401040818956163,0.31770834,1.8214988
53,4.369810218811035,0.32125,4.434180127249824,0.2638889,1.9097371
54,4.329591388702393,0.29875,4.398925754759047,0.30729166,1.8929332
55,4.215485095977783,0.32625,4.275021288130018,0.3142361,1.8014662
56,4.192266998291015,0.34375,4.299891604317559,0.2934028,1.8002418
57,4.215647125244141,0.31875,4.316728591918945,0.2777778,1.8452556
58,4.149848890304566,0.345,4.2070133156246605,0.3142361,1.8007987
59,4.0716859722137455,0.3775,4.202133668793572,0.296875,1.743134
60,4.042750310897827,0.3825,4.1573815610673694,0.3246528,1.7342943
61,3.9942413425445555,0.4075,4.285241670078701,0.2795139,1.7056967
62,4.062910423278809,0.36125,4.118376466963026,0.31770834,1.7940948
63,4.045112085342407,0.35375,4.155961142645942,0.2847222,1.7955682
64,3.996060857772827,0.3775,4.133669667773777,0.3142361,1.7654884
65,4.005165767669678,0.36375,4.186089264021979,0.26041666,1.7930934
66,3.9873469924926757,0.34,4.140752090348138,0.2847222,1.7936084
67,3.8909033966064452,0.385,4.021726661258274,0.31944445,1.7148218
68,3.8544788265228274,0.3975,4.083825561735365,0.28993055,1.6956085
69,3.8737414932250975,0.3825,4.016927772098118,0.2847222,1.73186
70,3.824006118774414,0.40125,4.003294375207689,0.3298611,1.6986916
71,3.746711835861206,0.4025,3.9891029596328735,0.3125,1.6375982
72,3.7742501640319825,0.39875,3.9346122476789684,0.3159722,1.6811546
