epoch,loss,accuracy,val_loss,val_accuracy,sparse_categorical_crossentropy
1,6.008076572418213,0.1325,5.93992985619439,0.10069445,2.3449626
2,5.793799877166748,0.16,5.6988917456732855,0.18229167,2.23383
3,5.605174980163574,0.21,5.519801828596327,0.2638889,2.1411457
4,5.476056785583496,0.23,5.381311204698351,0.22395833,2.0994823
5,5.350817718505859,0.24375,5.466739892959595,0.2013889,2.0571206
6,5.345980682373047,0.2325,5.311048375235663,0.19618055,2.1294882
7,5.159631690979004,0.27,5.152231136957805,0.22395833,2.0155847
8,5.095280113220215,0.25125,5.09260442521837,0.2361111,2.0210576
9,5.0043426132202145,0.27,5.0847805341084795,0.234375,1.9975629
10,4.965671825408935,0.25875,4.96168147193061,0.26041666,2.0238526
11,4.825451812744141,0.3025,4.818125194973415,0.2829861,1.9459764
12,4.82355375289917,0.2725,4.7487526469760475,0.2829861,2.004321
13,4.715532741546631,0.27,4.790889157189263,0.2638889,1.9544129
14,4.5884004402160645,0.33125,4.723408513598972,0.24305555,1.8836029
15,4.622169361114502,0.29875,4.605403317345513,0.2829861,1.9723504
16,4.553272285461426,0.295,4.502150641547309,0.27604166,1.9568031
17,4.391405439376831,0.325,4.450061347749498,0.2951389,1.8464873
18,4.461716747283935,0.275,4.59149612320794,0.22916667,1.9669794
19,4.342217750549317,0.2975,4.341452280680339,0.2829861,1.8964032
20,4.387917709350586,0.2675,4.328498654895359,0.27604166,1.9893413
21,4.210889120101928,0.31875,4.381812413533528,0.25,1.8577163
22,4.26624457359314,0.27875,4.255255884594387,0.2621528,1.9570994
23,4.233929862976074,0.30625,4.197702606519063,0.2847222,1.9677838
24,4.181456909179688,0.2925,4.180463247829014,0.265625,1.9570459
25,4.011058826446533,0.35375,4.108975874053107,0.28645834,1.8271445
26,4.084197387695313,0.27375,4.296582645840115,0.2170139,1.9393742
27,3.9950616550445557,0.31125,4.089708566665649,0.2534722,1.8886938
28,3.946559591293335,0.32,3.9884769121805825,0.29166666,1.8771993
29,3.970402173995972,0.2875,3.9885208474265204,0.3003472,1.9371666
30,3.8689635181427002,0.315,3.906176792250739,0.3003472,1.8709859
31,3.838139410018921,0.33125,3.8537166118621826,0.31770834,1.8741602
32,3.804167613983154,0.33375,3.8835583130518594,0.30381945,1.8732963
33,3.830562572479248,0.295,3.9123473034964666,0.2673611,1.9319857
34,3.727989797592163,0.33875,3.74609637260437,0.3090278,1.8607618
35,3.6618566417694094,0.3025,3.7971983353296914,0.2951389,1.8249489
36,3.636194095611572,0.33625,3.6872118446562023,0.30381945,1.8288596
37,3.6011981391906738,0.34375,3.7192781368891397,0.2829861,1.8224959
38,3.5543495750427248,0.35625,3.67786803510454,0.3125,1.8034793
39,3.5159224700927734,0.36625,3.5792063342200384,0.33333334,1.7922626
40,3.4953022098541258,0.3525,3.677049027548896,0.27256945,1.7979928
41,3.485263957977295,0.3475,3.556951787736681,0.3159722,1.8138001
42,3.41618390083313,0.34375,3.588110261493259,0.296875,1.7696826
43,3.4311110973358154,0.33375,3.5447149541642933,0.32118055,1.8090522
44,3.393674077987671,0.3675,3.5219014485677085,0.28645834,1.7954544
45,3.3609648609161376,0.35625,3.41487717628479,0.3315972,1.7860156
46,3.325494546890259,0.37875,3.462771945529514,0.3003472,1.7731452
47,3.2979109954833983,0.36,3.4144857194688587,0.30729166,1.7678543
