epoch,loss,accuracy,val_loss,val_accuracy,sparse_categorical_crossentropy
1,39.101972045898435,0.13,38.51024500528971,0.10243055,2.3654203
2,37.920641021728514,0.13625,37.26734330919054,0.15972222,2.296473
3,36.689478454589846,0.145,36.00284004211426,0.2204861,2.258794
4,35.496108856201175,0.17625,34.906184090508354,0.140625,2.2067502
5,34.3284977722168,0.1975,33.71022711859809,0.203125,2.1409206
6,33.26220184326172,0.21375,32.66360092163086,0.26041666,2.1159267
7,32.27134651184082,0.2425,31.713408576117622,0.22916667,2.1137698
8,31.285666732788087,0.26125,30.923631456163193,0.15972222,2.0764475
9,30.415628051757814,0.21875,29.90931585099962,0.22916667,2.1145632
10,29.44512435913086,0.28625,29.01931921641032,0.2621528,2.0146003
11,28.6517977142334,0.24,28.16727394527859,0.2534722,2.06269
12,27.857162399291994,0.23625,27.433500395880806,0.22916667,2.0764272
13,27.032063674926757,0.25125,26.68162663777669,0.21875,2.0331144
14,26.24842826843262,0.2775,25.840198304918076,0.2795139,2.0060182
15,25.52325843811035,0.25375,25.223315450880264,0.23784722,2.0137196
16,24.774735946655273,0.28375,24.38833014170329,0.30729166,1.9745543
17,24.05968635559082,0.3025,23.70265049404568,0.26041666,1.9468415
18,23.441393661499024,0.2675,23.115701569451225,0.25868055,1.9933362
19,22.806084899902345,0.26375,22.49248769548204,0.2638889,2.0013878
20,22.134451065063477,0.28375,21.878553708394367,0.2517361,1.9528129
21,21.58386650085449,0.2875,21.26059299045139,0.265625,2.004745
22,20.99179298400879,0.28125,20.695407973395454,0.25694445,1.9947201
23,20.383878860473633,0.2625,20.11319457160102,0.28125,1.9497812
24,19.878815155029297,0.29125,19.590516832139755,0.27604166,1.9890866
25,19.303118896484374,0.28,19.109139972262913,0.265625,1.9393561
26,18.785994033813477,0.2925,18.562586466471355,0.2690972,1.9310623
27,18.27397659301758,0.29375,18.053501658969456,0.2951389,1.9122152
28,17.80758270263672,0.30125,17.563689125908745,0.296875,1.9234482
29,17.332490539550783,0.2975,17.203652805752224,0.28645834,1.9097351
30,16.937968292236327,0.30625,16.704917695787216,0.30208334,1.9602245
31,16.514333114624023,0.27625,16.311601850721573,0.2795139,1.9658623
32,16.097767333984375,0.28875,15.821399211883545,0.30208334,1.964375
33,15.622613677978515,0.3125,15.514962355295816,0.30208334,1.890477
34,15.247694931030274,0.28375,15.050341182284885,0.30729166,1.9039452
35,14.895701103210449,0.28875,14.741126113467747,0.27083334,1.9258258
36,14.464527854919433,0.32625,14.390271875593397,0.26041666,1.8564955
37,14.16187656402588,0.3,14.07214265399509,0.27256945,1.9028342
38,13.816459999084472,0.33625,13.661893685658773,0.30381945,1.8942108
39,13.494129753112793,0.325,13.385210355122885,0.28645834,1.8963672
40,13.289379692077636,0.26125,13.171616872151693,0.2482639,2.006606
41,12.900843391418457,0.305,12.768980450100369,0.31944445,1.9214945
42,12.599984550476075,0.29625,12.509237978193495,0.28645834,1.9127573
43,12.292480506896972,0.30875,12.203149689568413,0.2777778,1.8873649
44,11.989364700317383,0.33,11.89881255891588,0.3003472,1.8574084
45,11.68701629638672,0.3175,11.707747088538277,0.27604166,1.818119
46,11.530725860595703,0.31,11.44800747765435,0.26041666,1.915644
47,11.247561073303222,0.34875,11.280367692311605,0.25,1.8794181
48,10.98411319732666,0.34125,10.895597510867649,0.3159722,1.8538567
49,10.74072883605957,0.335,10.699236128065321,0.2951389,1.8397082
50,10.512516059875487,0.32625,10.608059141370985,0.2482639,1.8320671
51,10.387501220703125,0.31,10.508853912353516,0.23090278,1.9213362
52,10.183837661743164,0.31125,10.126771397060818,0.2847222,1.9226346
53,9.967100067138672,0.2975,9.872300889756945,0.2951389,1.9046522
54,9.749507713317872,0.32,9.701937251620823,0.30381945,1.8791776
55,9.51958641052246,0.335,9.526862038506401,0.2986111,1.8350139
56,9.35240592956543,0.3475,9.318479696909586,0.28645834,1.8466645
57,9.164432754516602,0.355,9.18232790629069,0.28819445,1.831738
58,8.981225357055663,0.35875,9.025539186265734,0.32118055,1.8155963
59,8.93533416748047,0.29625,8.865064356062147,0.2690972,1.9314129
60,8.79049461364746,0.3025,8.705503622690836,0.27604166,1.9445993
61,8.51773250579834,0.31125,8.559431817796495,0.28993055,1.8220388
62,8.421327171325684,0.33625,8.35560867521498,0.3107639,1.8711884
63,8.267585239410401,0.305,8.276971048778957,0.3125,1.8597351
64,8.137924823760986,0.3475,8.138754950629341,0.3125,1.8669261
65,7.919826145172119,0.3525,8.001683606041802,0.3107639,1.781102
66,7.87784273147583,0.3375,7.872740772035387,0.2777778,1.8672972
67,7.731479587554932,0.33625,7.770251962873671,0.265625,1.8466564
68,7.611586418151855,0.35,7.699819803237915,0.234375,1.8471026
69,7.491880931854248,0.33625,7.513442913691203,0.2690972,1.8438606
70,7.40271577835083,0.335,7.4086930486891,0.27430555,1.8671117
71,7.262218360900879,0.33875,7.2557022836473255,0.3246528,1.8349854
72,7.121381797790527,0.3525,7.183613936106364,0.3125,1.7987026
73,7.027291221618652,0.3625,7.075940158632067,0.3263889,1.8067752
74,7.001109313964844,0.32125,6.960190931955974,0.32291666,1.8799764
75,6.790222797393799,0.37125,6.858185953564114,0.30381945,1.7651887
76,6.754119815826416,0.33,6.897893004947239,0.28993055,1.8216417
77,6.595411911010742,0.35,6.67611116833157,0.3420139,1.7527373
78,6.590269756317139,0.3425,6.59579422738817,0.3402778,1.8342505
79,6.495966186523438,0.3625,6.52391250928243,0.32291666,1.8258017
80,6.417118682861328,0.32,6.5023223294152155,0.2673611,1.8292122
81,6.395301208496094,0.33125,6.398840692308214,0.3003472,1.8876964
82,6.46124158859253,0.25,6.356666962305705,0.25520834,2.0322886
83,6.243299713134766,0.315,6.3208244111802845,0.25520834,1.890924
84,6.114743232727051,0.32375,6.138460636138916,0.3003472,1.834057
85,6.012957344055176,0.32625,6.1361209816402855,0.2951389,1.8019565
86,5.93187572479248,0.35375,6.046347538630168,0.30729166,1.7886986
87,5.93721300125122,0.32875,5.926457643508911,0.3298611,1.8600516
88,5.8348328971862795,0.3425,5.89333340856764,0.30208334,1.8225257
89,5.789135684967041,0.3325,5.907109843360053,0.2986111,1.8390695
90,5.677314701080323,0.365,5.765110731124878,0.31770834,1.7887617
91,5.639470729827881,0.33625,5.689396275414361,0.3090278,1.809488
92,5.573017444610596,0.35125,5.634894132614136,0.29166666,1.8010787
93,5.503016929626465,0.34625,5.586041821373834,0.3159722,1.7872223
94,5.432745265960693,0.365,5.470254686143663,0.32291666,1.7715187
95,5.407426357269287,0.36,5.561112403869629,0.25694445,1.7994874
