epoch,loss,accuracy,val_loss,val_accuracy,sparse_categorical_crossentropy
1,5.93157506942749,0.08375,5.319742547141181,0.10069445,2.3942885
2,4.912009258270263,0.09125,4.517504109276666,0.10243055,2.3350346
3,4.279021244049073,0.11375,4.062931378682454,0.097222224,2.3131862
4,3.92112229347229,0.0975,3.781050761540731,0.09548611,2.3151124
5,3.6819312953948975,0.1225,3.585854027006361,0.10243055,2.3101335
6,3.511198387145996,0.11625,3.4698598782221475,0.104166664,2.3015368
7,3.396114635467529,0.1025,3.351646794213189,0.098958336,2.309795
8,3.291446466445923,0.11125,3.217496779229906,0.121527776,2.301749
9,3.1883506679534914,0.11625,3.1015412939919367,0.13715278,2.2702842
10,3.1576841926574706,0.13375,3.170856157938639,0.09548611,2.2924628
11,3.1402929973602296,0.105,3.092118329472012,0.098958336,2.3105407
12,3.0586082458496096,0.08375,3.014155281914605,0.10243055,2.3095384
13,2.9834305381774904,0.11125,2.9449179702334933,0.119791664,2.2991521
14,2.9211784172058106,0.115,3.009386804368761,0.10069445,2.28471
15,2.8950600528717043,0.11375,2.832790878083971,0.140625,2.281942
16,2.844326753616333,0.10375,2.816259596082899,0.10763889,2.266311
17,2.7403804016113282,0.15625,2.688285403781467,0.16493055,2.1995645
18,2.6987836742401123,0.1675,2.6287246677610607,0.1736111,2.1865244
19,2.666387748718262,0.1575,2.671589904361301,0.14756945,2.1899161
20,2.632117118835449,0.16125,2.5643695725335016,0.1875,2.1880991
21,2.593161115646362,0.155,2.5195787615246243,0.19618055,2.1740615
22,2.5606972312927248,0.1625,2.5456721782684326,0.19618055,2.1664147
23,2.566523733139038,0.15375,2.4640635516908436,0.1857639,2.1943488
24,2.4886660194396972,0.1725,2.5050533215204873,0.2013889,2.1422355
25,2.4437766170501707,0.195,2.398437089390225,0.17534722,2.115076
26,2.4386534690856934,0.19375,2.3563660515679254,0.19270833,2.1276827
27,2.3702337741851807,0.19625,2.340103507041931,0.19270833,2.0799508
28,2.3824987411499023,0.1675,2.3743869596057467,0.19618055,2.108294
29,2.327799711227417,0.19125,2.3328379922442966,0.21180555,2.0697165
30,2.3394352531433107,0.22,2.3195885949664645,0.21006945,2.0941868
31,2.318014535903931,0.22125,2.3723320166269937,0.1736111,2.0861235
32,2.294453754425049,0.20125,2.2517648802863226,0.22395833,2.076673
33,2.2753044414520263,0.2175,2.2350971698760986,0.23784722,2.0718474
34,2.2344037008285524,0.2375,2.2131036520004272,0.2361111,2.0391026
35,2.2167957496643065,0.2175,2.183336204952664,0.22743055,2.028465
36,2.1789696741104128,0.2675,2.17594450712204,0.2534722,1.9958746
37,2.136546688079834,0.25,2.233648419380188,0.25868055,1.9700845
38,2.3044175243377687,0.19,2.1766910751660666,0.24131945,2.1360364
39,2.1834423303604127,0.23,2.161352276802063,0.2361111,2.0222006
40,2.168759479522705,0.2425,2.1057059632407293,0.234375,2.0172133
41,2.12005774974823,0.23125,2.0965131984816656,0.2517361,1.9813772
42,2.1058871936798096,0.24875,2.148839897579617,0.23958333,1.9691429
43,2.1305515003204345,0.25375,2.112470123502943,0.25520834,2.0048423
44,2.1688175344467164,0.23125,2.088517016834683,0.22569445,2.04415
45,2.024617590904236,0.28125,2.071472042136722,0.25520834,1.9042963
46,2.0130579376220705,0.30625,2.0600028898980884,0.25,1.8996319
47,2.0295995473861694,0.29125,2.0668077733781605,0.25,1.9269638
48,2.0295697832107544,0.26375,2.0645744469430714,0.24652778,1.9294271
49,2.0396796035766602,0.26375,2.032453695933024,0.25694445,1.9411368
50,2.089019513130188,0.2625,2.090908686319987,0.22916667,1.9907525
51,2.0613269567489625,0.27125,2.1232398086123996,0.22395833,1.9543573
52,2.039418225288391,0.265,2.025403824117449,0.24131945,1.9463103
53,2.051968021392822,0.2875,1.986369550228119,0.265625,1.962984
54,2.002928171157837,0.26,2.05844826830758,0.22222222,1.913924
55,2.0068562507629393,0.2625,1.9575962291823492,0.28819445,1.9209046
56,1.989868631362915,0.28625,1.9475224481688604,0.3125,1.9088144
57,1.975036826133728,0.28375,1.987494793203142,0.28819445,1.8982371
58,1.9412822103500367,0.31875,1.9614131450653076,0.3125,1.8659118
59,1.9450661611557007,0.30125,1.9660141865412395,0.25868055,1.8696481
60,1.9431432151794434,0.315,1.9779481887817383,0.2673611,1.8711053
61,1.9950958061218262,0.27625,1.9974653522173564,0.30208334,1.9203998
62,1.9464007759094237,0.3,2.091354582044813,0.27083334,1.8715541
63,1.9703179454803468,0.32,1.991587049431271,0.25520834,1.8855884
64,1.966338872909546,0.28875,1.9745807780159845,0.28993055,1.8800223
65,1.959734878540039,0.275,1.9271424876319037,0.32118055,1.8826985
66,1.9153800678253174,0.30625,1.9342739714516535,0.2951389,1.8445781
67,1.9380691862106323,0.31375,2.0306159324116178,0.2482639,1.8565326
68,1.937346339225769,0.3,1.9063516987694635,0.31944445,1.8498808
69,1.9006889390945434,0.31375,1.9059307442771063,0.28993055,1.8163495
70,1.937931203842163,0.31625,1.892046332359314,0.2986111,1.8588234
71,1.9167749071121216,0.32375,1.916755927933587,0.2847222,1.8408461
72,1.960732274055481,0.28875,2.0074891249338784,0.22569445,1.8828545
