epoch,loss,accuracy,val_loss,val_accuracy,sparse_categorical_crossentropy
1,3.070915069580078,0.1025,2.9891148010889688,0.10243055,2.4031413
2,2.9179726696014403,0.1125,2.870150751537747,0.10243055,2.3294196
3,2.8377058029174806,0.1,2.8027115397983127,0.09548611,2.3191576
4,2.770936574935913,0.1,2.7412785953945584,0.104166664,2.308853
5,2.724572057723999,0.10125,2.6984013319015503,0.104166664,2.309102
6,2.684140167236328,0.0925,2.6607913043763904,0.098958336,2.3080218
7,2.647501392364502,0.09,2.6286353402667575,0.09375,2.3054605
8,2.612725019454956,0.115,2.6062666045294867,0.098958336,2.3008332
9,2.596453056335449,0.10375,2.5744345982869468,0.14409722,2.310917
10,2.567308940887451,0.095,2.5545450184080334,0.10243055,2.3050485
11,2.54976372718811,0.09,2.5342009332444935,0.098958336,2.3083503
12,2.52570011138916,0.08875,2.5148633850945368,0.121527776,2.3032568
13,2.5065244579315187,0.10375,2.4984955390294394,0.12847222,2.3017
14,2.491761493682861,0.1225,2.483271598815918,0.10763889,2.3026025
15,2.473906946182251,0.11375,2.4660014973746405,0.10243055,2.298309
16,2.451631813049316,0.10625,2.454529285430908,0.125,2.2854013
17,2.4649641609191892,0.11125,2.450197603967455,0.16666667,2.3022888
18,2.437191381454468,0.145,2.3591451379987927,0.16145833,2.282277
19,2.388826780319214,0.1575,2.321799808078342,0.1736111,2.2412057
20,2.361226034164429,0.17125,2.2945110665427313,0.14756945,2.219588
21,2.395033359527588,0.115,2.417396585146586,0.1857639,2.259868
22,2.395843572616577,0.12125,2.309460096889072,0.16493055,2.2658186
23,2.340486640930176,0.1725,2.3324759668774075,0.16145833,2.2157402
24,2.40941556930542,0.13,2.416163192854987,0.10069445,2.2890618
25,2.4220360374450682,0.1075,2.411841697163052,0.098958336,2.3043694
26,2.3633302593231202,0.15625,2.3090888261795044,0.17534722,2.2509155
27,2.335269527435303,0.1575,2.296777500046624,0.14409722,2.2263176
28,2.338673858642578,0.1525,2.2741683456632824,0.1701389,2.2331336
29,2.267487745285034,0.19,2.230493015713162,0.2013889,2.1666458
30,2.298253412246704,0.15625,2.351150976286994,0.12326389,2.2013254
31,2.2885681343078614,0.1675,2.2393316427866616,0.14756945,2.1933935
32,2.2612940216064454,0.145,2.292044480641683,0.1736111,2.1703537
33,2.389831533432007,0.1125,2.3514443900850086,0.13368055,2.302849
34,2.2935236740112304,0.17125,2.2271441883511014,0.1423611,2.2099395
35,2.1969089221954348,0.18,2.2247732877731323,0.1875,2.115984
36,2.252858266830444,0.1825,2.1927254067526922,0.1892361,2.1742916
37,2.2262458038330077,0.17375,2.1693994071748524,0.19270833,2.1500077
38,2.222890644073486,0.17375,2.169396956761678,0.1892361,2.1495762
39,2.215165777206421,0.15125,2.1532802979151406,0.1875,2.1449304
40,2.1621758842468264,0.19125,2.138014210595025,0.19097222,2.0945787
41,2.2094360065460203,0.17125,2.2018975814183555,0.19097222,2.1436176
42,2.1712124061584475,0.20125,2.129563742213779,0.2170139,2.1023498
43,2.1379585552215574,0.18625,2.1256872945361667,0.20833333,2.071242
44,2.151002540588379,0.22875,2.113954199684991,0.19791667,2.0868406
45,2.1358761262893675,0.21375,2.118695524003771,0.21527778,2.0729523
46,2.127976393699646,0.21875,2.1687296628952026,0.19618055,2.0650506
47,2.2131255149841307,0.1875,2.124163336224026,0.2326389,2.150296
48,2.291264877319336,0.15375,2.1893914937973022,0.171875,2.227692
49,2.1803214740753174,0.185,2.201689852608575,0.19618055,2.1147947
50,2.158811569213867,0.21875,2.097787837187449,0.19097222,2.0955799
51,2.270062370300293,0.16625,2.218990365664164,0.18055555,2.2075877
52,2.19916579246521,0.215,2.15163955423567,0.21180555,2.1221178
53,2.103165264129639,0.2425,2.1272281606992087,0.203125,2.0270488
54,2.1273413276672364,0.23125,2.1462515195210776,0.22222222,2.0554142
55,2.2244470739364623,0.205,2.126058657964071,0.19965278,2.1552346
56,2.1082329320907593,0.22125,2.075026399559445,0.234375,2.0418706
57,2.124581632614136,0.2175,2.0983975993262396,0.23090278,2.0615304
58,2.106453638076782,0.225,2.079649011294047,0.22916667,2.04534
59,2.0721726703643797,0.25,2.05232654677497,0.23784722,2.01306
60,2.2421705198287962,0.2125,2.6895364390479193,0.098958336,2.1837852
61,2.453072395324707,0.1075,2.3908012310663858,0.15277778,2.3761034
62,2.3894000339508055,0.1025,2.382292323642307,0.104166664,2.3086758
63,2.3784054946899413,0.10125,2.377041300137838,0.09375,2.3035553
64,2.374569263458252,0.1,2.3692656225628324,0.104166664,2.3050642
65,2.368432674407959,0.09875,2.3641854524612427,0.098958336,2.3032827
66,2.363605604171753,0.1,2.3586866325802274,0.098958336,2.302155
67,2.353114070892334,0.11625,2.3303771548800998,0.1423611,2.2945273
